species_no,scientific_name,species_id
5213,loriculus catamene,/m/03csk6
5214,salvadorina waigiuensis,/m/04qg8d
5215,ortalis motmot,/m/08wzlz
5216,setophaga adelaidae,/m/0cgckm
5217,chrysocolaptes lucidus,/m/0sghm8j
5218,nisaetus kelaarti,/m/0wxyth8
5219,zosterops ceylonensis,/m/02jjrp
5220,tanygnathus gramineus,/m/02qbjxn
5221,eremophila alternifolia,/m/02r6bvj
5222,sylvietta rufescens,/m/02r7jhx
5223,megalaima franklinii,/m/02vncdd
5224,lepidopyga coeruleogularis,/m/02vtt8d
5225,metallura williami,/m/02vttpg
5226,accipiter madagascariensis,/m/02w4jl3
5227,calendulauda erythrochlamys,/m/02w4mbt
5228,calendulauda africanoides,/m/02w4mqh
5229,carpococcyx radiceus,/m/02w4tml
5230,phaenicophaeus diardi,/m/02w4wk3
5231,neotis nuba,/m/02w5m2c
5232,amaurospiza moesta,/m/02w5p3c
5233,atlapetes albinucha,/m/02w5rpx
5234,cnemathraupis aureodorsalis,/m/02w5y3s
5235,dubusia taeniata,/m/02w6hdm
5236,knipolegus nigerrimus,/m/02w6xnt
5237,lepidocolaptes lacrymiger,/m/02w6ys6
5238,microeca flavigaster,/m/02w74js
5239,pachycephala melanura,/m/02w7lc7
5240,prionochilus thoracicus,/m/02w7wj8
5241,quelea cardinalis,/m/02w7yv5
5242,tachyphonus cristatus,/m/02w8f8j
5243,cantorchilus leucotis,/m/02w8jcl
5244,pheugopedius maculipectus,/m/02w8jdz
5245,turdus nigriceps,/m/02w8md5
5246,vidua hypocherina,/m/02w8n6_
5247,vireolanius pulchellus,/m/02w8nt6
5248,chloropipo flavicapilla,/m/02w8p6m
5249,galbula pastazae,/m/02w8v0z
5250,garrulax cinereifrons,/m/02y96s
5251,hypergerus atriceps,/m/02z5q9
5252,atlapetes blancae,/m/03nrkw_
5253,tachyeres leucocephalus,/m/04lf_v
5254,chasiempis ibidis,/m/04sx7vq
5255,aegithina nigrolutea,/m/0c80z0
5256,turdus nigrescens,/m/0cchl4
5257,corvus imparatus,/m/01g1qc
5258,crypturellus cinnamomeus,/m/02prjbm
5259,thinornis novaeseelandiae,/m/02qvt5_
5260,spinus siemiradzkii,/m/02vt2c_
5261,amazilia decora,/m/02vtqzh
5262,urochroa bougueri,/m/02vtvm0
5263,micropsitta bruijnii,/m/02w4_g8
5264,harpagus diodon,/m/02w4k5q
5265,calendulauda albescens,/m/02w4m7c
5266,notharchus tectus,/m/02w4qpq
5267,caprimulgus manillensis,/m/02w4s00
5268,setopagis parvula,/m/02w4s2f
5269,charadrius alticola,/m/02w4sww
5270,pterodroma cervicalis,/m/02w4y5c
5271,catharus dryas,/m/02w5_2q
5272,tricholestes criniger,/m/02w53n0
5273,catharus occidentalis,/m/02w5_4s
5274,claravis mondetoura,/m/02w5bds
5275,actenoides princeps,/m/02w5gqx
5276,porzana paykullii,/m/02w5m9y
5277,amytornis barbatus,/m/02w5p9x
5278,anairetes reguloides,/m/02w5pmw
5279,anthus lutescens,/m/02w5qcl
5280,arremon torquatus,/m/02w5x__
5281,campylorhynchus gularis,/m/02w5znm
5282,cyornis sanfordi,/m/02w6clk
5283,empidonax albigularis,/m/02w6jcx
5284,geositta peruviana,/m/02w6mpw
5285,habia atrimaxillaris,/m/02w6rt_
5286,hemitriccus margaritaceiventer,/m/02w6sk1
5287,oriolus xanthonotus,/m/02w7jrb
5288,perisoreus internigrans,/m/02w7nl4
5289,ploceus xanthopterus,/m/02w7ts7
5290,sitta cinnamoventris,/m/02w89f3
5291,sitta magna,/m/02w89gv
5292,elachura formosa,/m/02w8b2s
5293,sublegatus arenarum,/m/02w8d1p
5294,tyrannus albogularis,/m/02w8mr5
5295,dryocopus hodgei,/m/02w8tq_
5296,pelecanoides georgicus,/m/02w8y3z
5297,lonchura kelaarti,/m/03323x
5298,ploceus nigricollis,/m/034n6h
5299,eremophila bilopha,/m/040t2t
5300,myiopagis gaimardii,/m/07jd17
5301,psittacula wardi,/m/09_1c9
5302,periparus rufonuchalis,/m/0bgv6w
5303,campylorhynchus zonatus,/m/0f48fb
5304,otus insularis,/m/0h3vdf
5305,nisaetus pinskeri,/m/0hgq_k0
5306,muscicapa williamsoni,/m/0t52tn0
5307,zosterops pallidus,/m/011l6354
5308,ficedula speculigera,/m/022695
5309,lagonosticta rufopicta,/m/0280rfh
5310,haematopus finschi,/m/0289ht1
5311,anthus nilghiriensis,/m/02qq0bt
5312,philydor novaesi,/m/02qy5gd
5313,megascops albogularis,/m/02r94j8
5314,mycerobas icterioides,/m/02vt9hp
5315,aglaeactis castelnaudii,/m/02vtqs_
5316,cynanthus sordidus,/m/02vts3z
5317,leucippus fallax,/m/02vttch
5318,caryothraustes canadensis,/m/02vtvyp
5319,arborophila brunneopectus,/m/02vv2b6
5320,megapodius affinis,/m/02vv3jg
5321,micromonacha lanceolata,/m/02w4qc1
5322,caprimulgus fossii,/m/02w4rvw
5323,pachyptila salvini,/m/02w4y2m
5324,columba palumboides,/m/02w5bm5
5325,acanthornis magna,/m/02w5mzk
5326,amytornis goyderi,/m/02w5pby
5327,conopias albovittatus,/m/02w663x
5328,cossypha dichroa,/m/02w6890
5329,cotinga cotinga,/m/02w68km
5330,dacnis flaviventer,/m/02w6crc
5331,emberiza jankowskii,/m/02w6j3_
5332,emberizoides ypiranganus,/m/02w6j8g
5333,eurocephalus anguitimens,/m/02w6krk
5334,ficedula sapphira,/m/02w6l6f
5335,grallaricula flavirostris,/m/02w6rf8
5336,hypogramma hypogrammicum,/m/02w6vkr
5337,icterus abeillei,/m/02w6vvp
5338,microcerculus marginatus,/m/02w74d9
5339,myrmornis torquata,/m/02w79ns
5340,cinnyris regius,/m/02w7dhx
5341,niltava davidi,/m/02w7gn_
5342,pseudocolopteryx flaviventris,/m/02w7xj7
5343,quiscalus nicaraguensis,/m/02w7ywx
5344,vidua obtusa,/m/02w8nbf
5345,melanerpes chrysauchen,/m/02w8vvd
5346,anthus leucophrys,/m/02x1t7
5347,synallaxis albescens,/m/03f08b
5348,duivenbode's six-wired bird of paradise,/m/06w7yrg
5349,polioptila clementsi,/m/07drph
5350,talpanas lippa,/m/09g8snq
5351,coracina melaschistos,/m/0c7_6n
5352,catharus frantzii,/m/0cbx4s
5353,turnix olivii,/m/0h58c1
5354,phylloscopus sindianus,/m/0jt0s21
5355,sylvia balearica,/m/0zdklf7
5356,anas eatoni,/m/01g2kr
5357,sylvia minula,/m/025s3zy
5358,loxigilla portoricensis,/m/025wl9t
5359,pachycephala olivacea,/m/025yxf_
5360,melipotes carolae,/m/0279f1t
5361,myzomela obscura,/m/029s9x
5362,psalidoprocne pristoptera,/m/02q3nzb
5363,otus longicornis,/m/02r9pyy
5364,crinifer zonurus,/m/02rflz
5365,pterodroma lessonii,/m/02v_8mg
5366,chrysocorythus estherae,/m/02vt9yf
5367,anthracothorax veraguensis,/m/02vtr5c
5368,chlorostilbon olivaresi,/m/02vtrx1
5369,tilmatura dupontii,/m/02vtvjm
5370,acrocephalus sorghophilus,/m/02vv4qm
5371,tockus hartlaubi,/m/02w4rdr
5372,sterna trudeaui,/m/02w4xzh
5373,hemixos castanonotus,/m/02w5214
5374,hypsipetes madagascariensis,/m/02w522_
5375,pyrroglaux podarginus,/m/02w55f5
5376,dryolimnas cuvieri,/m/02w5l8r
5377,anisognathus lacrymosus,/m/02w5pqz
5378,campephaga flava,/m/02w5z7k
5379,cheramoeca leucosterna,/m/02w62k2
5380,chlorophonia flavirostris,/m/02w62vc
5381,conopias trivirgatus,/m/02w6669
5382,corvus florensis,/m/02w67z0
5383,cossypha humeralis,/m/02w68cf
5384,donacospiza albifrons,/m/02w6g_k
5385,euphonia cayennensis,/m/02w6k4n
5386,granatellus venustus,/m/02w6rl2
5387,mecocerculus leucophrys,/m/02w72k5
5388,myiopagis caniceps,/m/02w784z
5389,nectarinia johnstoni,/m/02w7d2t
5390,cyanomitra verticalis,/m/02w7dwy
5391,ochthoeca cinnamomeiventris,/m/02w7gy7
5392,oncostoma cinereigulare,/m/02w7hx5
5393,oriolus hosii,/m/02w7jjt
5394,pericrocotus roseus,/m/02w7njf
5395,polioptila albiloris,/m/02w7v7q
5396,prinia flavicans,/m/02w7w8c
5397,rhinomyias gularis,/m/02w81n6
5398,sclerurus mexicanus,/m/02w8725
5399,sporophila telasco,/m/02w8byy
5400,syndactyla subalaris,/m/02w8f5s
5401,aulacorhynchus huallagae,/m/02w8s9m
5402,colius castanotus,/m/02w989w
5403,pyrrhura pfrimeri,/m/02z5j76
5404,zoothera major,/m/031dkt
5405,pelecanoides garnotii,/m/05rcj7
5406,trichoglossus capistratus,/m/0661qyc
5407,dives dives,/m/0bz9cs
5408,coracina melanoptera,/m/0c7_7b
5409,lamprolia victoriae,/m/0cjs7j
5410,ptyonoprogne concolor,/m/0dbvs4
5411,drepanornis bruijnii,/m/0dm3j_
5412,manucodia jobiensis,/m/0f0cbl
5413,tangara cabanisi,/m/0f1pqh
5414,megapodius freycinet,/m/0fq9by
5415,rhytipterna holerythra,/m/0g144j
5416,aegolius gradyi,/m/011pxmzl
5417,estrilda thomensis,/m/0280t6x
5418,lonchura flaviprymna,/m/0284hh4
5419,elaphrornis palliseri,/m/02pf7r
5420,cercomela  sinuata,/m/02r4k8k
5421,wetmorethraupis sterrhopteron,/m/02rkj9s
5422,geositta cunicularia,/m/02rn8gp
5423,leucosticte brandti,/m/02vt9dl
5424,pyrrhula leucogenis,/m/02vt9qx
5425,campylopterus excellens,/m/02vtrdy
5426,eriocnemis aline,/m/02vts9g
5427,lampornis sybillae,/m/02vtt7c
5428,aerodramus spodiopygius,/m/02w4nv7
5429,charadrius modestus,/m/02w4sz8
5430,bubo poensis,/m/02w53_v
5431,megascops watsonii,/m/02w54_h
5432,automolus ochrolaemus,/m/02w5s7s
5433,dives warszewiczi,/m/02w6gwf
5434,irena cyanogastra,/m/02w6x05
5435,mackenziaena leachii,/m/02w70s3
5436,macronus ptilosus,/m/02w70y8
5437,suthora verreauxi,/m/02w7m51
5438,phacellodomus ruber,/m/02w7nw3
5439,hydrornis soror,/m/02w7s7f
5440,stymphalornis acutirostris,/m/02w8d09
5441,aulacorhynchus sulcatus,/m/02w8s9z
5442,campethera bennettii,/m/02w8spn
5443,megalaima henricii,/m/02w8vmj
5444,ninox japonica,/m/0b74z09
5445,cinclodes aricomae,/m/0gpp0d
5446,cinnyris dussumieri,/m/0h3gbw
5447,sylvia althaea,/m/025s3zk
5448,columba hodgsonii,/m/026hyvj
5449,clytospiza monteiri,/m/0280r35
5450,cittura cyanotis,/m/02r_8fl
5451,amazilia leucogaster,/m/02vtr06
5452,avocettula recurvirostris,/m/02vtr8t
5453,heliodoxa gularis,/m/02vtsxq
5454,lophornis pavoninus,/m/02vtthz
5455,pternistis swainsonii,/m/02vv3fc
5456,ortalis poliocephala,/m/02vv3y5
5457,eurostopodus mystacalis,/m/02w4shh
5458,touit batavicus,/m/02w50w5
5459,phyllastrephus terrestris,/m/02w52xp
5460,ninox natalis,/m/02w551h
5461,aegotheles insignis,/m/02w592s
5462,columbina buckleyi,/m/02w5bqt
5463,reinwardtoena reinwardti,/m/02w5f_j
5464,turacoena manadensis,/m/02w5gkd
5465,alcedo leucogaster,/m/02w5gsz
5466,ampelion rufaxilla,/m/02w5p9k
5467,anthreptes simplex,/m/02w5q51
5468,arremon semitorquatus,/m/02w5r2z
5469,bangsia edwardsi,/m/02w5sd8
5470,lichenostomus flavicollis,/m/02w6_7n
5471,cracticus mentalis,/m/02w68qf
5472,culicivora caudacuta,/m/02w6btt
5473,cyanocorax violaceus,/m/02w6c1c
5474,cyornis concretus,/m/02w6cfr
5475,griseotyrannus aurantioatrocristatus,/m/02w6jd7
5476,anthipes monileger,/m/02w6l51
5477,garrulax milleti,/m/02w6m7f
5478,garrulax sannio,/m/02w6mhb
5479,grallaria rufula,/m/02w6r94
5480,heteromunia pectoralis,/m/02w6t18
5481,iridosornis rufivertex,/m/02w6x5p
5482,knipolegus aterrimus,/m/02w6x9t
5483,rhodophoneus cruentus,/m/02w82nj
5484,dendrocopos hyperythrus,/m/02w8tc_
5485,dendrocopos leucopterus,/m/02w8tdb
5486,megalaima pulcherrima,/m/02w8vqz
5487,picus squamatus,/m/02w8wwd
5488,terpsiphone rufiventer,/m/031d1m
5489,aglaiocercus berlepschi,/m/03c103y
5490,hemignathus ellisianus,/m/04jd321
5491,tachyphonus luctuosus,/m/064bb1
5492,panyptila cayennensis,/m/06mxn8
5493,cnemotriccus fuscatus,/m/06z77h
5494,tyto nigrobrunnea,/m/08kq61
5495,dendropicos dorae,/m/0csn65
5496,gymnomyza aubryana,/m/0f137c
5497,columba jouyi,/m/0f2yvt
5498,pachyramphus cinnamomeus,/m/0fhgfm
5499,streptopelia dusumieri,/m/0s982v6
5500,phodilus assimilis,/m/0tkfyps
5501,atlapetes latinuchus yariguierum,/m/025_m7z
5502,trochalopteron formosum,/m/026zphm
5503,pogoniulus chrysoconus,/m/02vdgk
5504,eriocnemis derbyi,/m/02vtsb4
5505,accipiter melanochlamys,/m/02w4jlt
5506,gactornis enarratus,/m/02w4rtv
5507,columba pallidiceps,/m/02w5blr
5508,cercotrichas podobe,/m/02w5_jg
5509,arses kaupi,/m/02w5r5q
5510,atrichornis rufescens,/m/02w5s2z
5511,basileuterus ignotus,/m/02w5slg
5512,trochalopteron fairbanki,/m/02w6m3_
5513,pachyramphus viridis,/m/02w7lxg
5514,sericornis magnirostra,/m/02w87x9
5515,telophorus viridis,/m/02w8ghq
5516,aulacorhynchus coeruleicinctis,/m/02w8s6j
5517,celeus loricatus,/m/02w8t20
5518,dryocopus schulzi,/m/02w8trb
5519,picumnus olivaceus,/m/02w8wmv
5520,trogon bairdii,/m/02w8y_4
5521,scytalopus robbinsi,/m/02x4r44
5522,struthio dmanisensis,/m/047dz71
5523,ammomanes phoenicura,/m/093l4w
5524,myiothlypis fulvicauda,/m/0c37_z
5525,toxostoma cinereum,/m/0dh7sq
5526,amblyornis macgregoriae,/m/0dqzbm
5527,microrhopias quixensis,/m/0fr7vp
5528,lophura hoogerwerfi,/m/0g8vw6
5529,arremonops conirostris,/m/0glslv
5530,falco rupicolus,/m/01295rhz
5531,eudromia formosa,/m/02pvgjp
5532,taphrospilus hypostictus,/m/02vtvc3
5533,ortalis erythroptera,/m/02vv3wg
5534,accipiter collaris,/m/02w4jdm
5535,pseudastur occidentalis,/m/02w4kcx
5536,neopsittacus musschenbroekii,/m/02w4_pt
5537,phaenicophaeus calyorhynchus,/m/02w4wgq
5538,procelsterna cerulea,/m/02w4xv0
5539,glaucidium peruanum,/m/02w54f_
5540,lamprotornis purpuroptera,/m/02w56qp
5541,ducula rosacea,/m/02w5cgy
5542,gallicolumba beccarii,/m/02w5cpj
5543,geotrygon mystacea,/m/02w5d4b
5544,eupodotis caerulescens,/m/02w5lc4
5545,anthus chloris,/m/02w5q7g
5546,aphelocephala leucopsis,/m/02w5qv0
5547,batara cinerea,/m/02w5xg3
5548,campylorhynchus griseus,/m/02w5zml
5549,lioptilus nigricapillus,/m/02w6_s4
5550,knipolegus lophotes,/m/02w6xng
5551,nemosia pileata,/m/02w7dxz
5552,parus cinerascens,/m/02w7mhf
5553,philentoma velata,/m/02w7phf
5554,phoenicurus schisticeps,/m/02w7q19
5555,sylviparus modestus,/m/02w8dc_
5556,turdus tephronotus,/m/02w8mkp
5557,piculus chrysochloros,/m/02w8w7t
5558,selenidera nattereri,/m/02w8xck
5559,rhinoptilus cinctus,/m/02w9bg9
5560,atelornis crossleyi,/m/02wwt9d
5561,surniculus velutinus,/m/03bzmtv
5562,turdus subalaris,/m/03c5pts
5563,pterodroma magentae,/m/03kgxd
5564,pterocles quadricinctus,/m/03yp_5
5565,geothlypis rostrata,/m/07wtj2
5566,necropsittacus borbonicus,/m/0f0nq8
5567,galbula dea,/m/0fktph
5568,myiarchus sagrae,/m/027fm3q
5569,geokichla wardii,/m/02p3yd
5570,nothocercus bonapartei,/m/02pj54j
5571,chaetops aurantius,/m/02ppwwl
5572,crypturellus boucardi,/m/02prl6s
5573,aerodramus vanikorensis,/m/02pzn1h
5574,ploceus spekei,/m/02qhfrp
5575,crithagra symonsi,/m/02qx1sl
5576,tribonyx ventralis,/m/02qzwhh
5577,campylopterus phainopeplus,/m/02vtrhb
5578,coeligena helianthea,/m/02vtr_v
5579,chlorostilbon swainsonii,/m/02vtrys
5580,scleroptila africanus,/m/02vv2_8
5581,cyrtonyx ocellatus,/m/02vv2wh
5582,haematortyx sanguiniceps,/m/02vv3gd
5583,hapalopsittaca pyrrhops,/m/02w4_52
5584,tigriornis leucolopha,/m/02w4pxz
5585,pycnonotus cyaniventris,/m/02w530n
5586,glaucidium jardinii,/m/02w54bl
5587,lamprotornis mevesii,/m/02w56mk
5588,petrophassa rufipennis,/m/02w5f01
5589,geobiastes squamiger,/m/02w5h1k
5590,neotis ludwigii,/m/02w5m0_
5591,cyornis turcosus,/m/02w6cn8
5592,diglossa baritula,/m/02w6ftq
5593,phrygilus alaudinus,/m/02w7q2p
5594,ploceus nigerrimus,/m/02w7tdx
5595,vireo pallens,/m/02w8nn1
5596,campephilus haematogaster,/m/02w8skj
5597,lybius leucocephalus,/m/02w8vh1
5598,apalharpactes mackloti,/m/02w8ypw
5599,garrulax bicolor,/m/03cdsfs
5600,cutia nipalensis,/m/04661_2
5601,alauda razae,/m/04cb9y
5602,prosobonia parvirostris,/m/04g1dd
5603,aratinga maculata,/m/06zc7s
5604,moho braccatus,/m/09086l
5605,paradigalla carunculata,/m/0czbs2
5606,mascarinus mascarin,/m/0dzxjj
5607,dendrocincla homochroa,/m/0fjrjg
5608,garrulax treacheri,/m/0sghdvd
5609,accipiter hiogaster,/m/011pzw8n
5610,locustella chengi,/m/0134_k6p
5611,phalacrocorax fuscescens,/m/026kbpc
5612,estrilda atricapilla,/m/0281b5y
5613,lonchura pallida,/m/0284g32
5614,acrocephalus orinus,/m/02pw742
5615,cinclodes antarcticus,/m/02r0kv3
5616,chlorostilbon auriceps,/m/02vtrt_
5617,heliangelus micraster,/m/02vtsv9
5618,phaethornis eurynome,/m/02vttyc
5619,scleroptila levaillantii,/m/02vv36v
5620,scleroptila levaillantoides,/m/02vv375
5621,macropsalis forcipata,/m/02w4sm8
5622,vanellus lugubris,/m/02w4t54
5623,pycnonotus xanthorrhous,/m/02w53fz
5624,lamprotornis australis,/m/02w56hg
5625,columba delegorguei,/m/02w5bgb
5626,ptilinopus solomonensis,/m/02w5fy3
5627,treron fulvicollis,/m/02w5g7s
5628,basileuterus belli,/m/02w5sf_
5629,garrulax monileger,/m/02w6m94
5630,meliphaga notata,/m/02w73v2
5631,myophonus glaucinus,/m/02w78tz
5632,nectarinia kilimensis,/m/02w7d3h
5633,oriolus mellianus,/m/02w7jl5
5634,prinia rufescens,/m/02w7wdv
5635,pseudoleistes virescens,/m/02w7xl9
5636,pteroptochos castaneus,/m/02w7xxm
5637,sporophila melanogaster,/m/02w8bn9
5638,tangara lavinia,/m/02w8fxg
5639,campethera notata,/m/02w8ssr
5640,dendrocopos himalayensis,/m/02w8tcn
5641,eubucco versicolor,/m/02w8twg
5642,tricholaema lacrymosa,/m/02w8xnv
5643,falco dickinsoni,/m/02wvcsh
5644,xiphorhynchus guttatus,/m/071b_m
5645,formicivora grisea,/m/072by7
5646,tityra cayana,/m/07kypn
5647,chlorostilbon assimilis,/m/0dm5ym
5648,pterodroma alba,/m/0g4qld
5649,ortalis columbiana,/m/0h3m__p
5650,tmetothylacus tenellus,/m/0269q9v
5651,euschistospiza dybowskii,/m/0280q_r
5652,estrilda perreini,/m/0280t55
5653,crypturellus cinereus,/m/02pp21j
5654,melanodera melanodera,/m/02pqnmp
5655,spilornis kinabaluensis,/m/02v_t15
5656,carpodacus rhodochlamys,/m/02vt928
5657,polytmus guainumbi,/m/02vtv58
5658,arborophila davidi,/m/02vv2dz
5659,penelope ochrogaster,/m/02vv41_
5660,acrocephalus tangorum,/m/02vv4sp
5661,locustella tacsanowskia,/m/02vv55r
5662,chersomanes albofasciata,/m/02w4mf6
5663,spiziapteryx circumcincta,/m/02w4xdm
5664,aprosmictus jonquillaceus,/m/02w4yqf
5665,amaurornis olivacea,/m/02w5kzs
5666,campylorhynchus turdinus,/m/02w5zp_
5667,cinclodes patagonicus,/m/02w63y2
5668,grallaria guatimalensis,/m/02w6r4b
5669,phacellodomus rufifrons,/m/02w7nwt
5670,phrygilus punensis,/m/02w7q74
5671,erythropitta kochi,/m/02w7s28
5672,tachycineta leucorrhoa,/m/02w8f63
5673,turdus albocinctus,/m/02w8ly1
5674,yuhina flavicollis,/m/02w8q6y
5675,meiglyptes jugularis,/m/02w8vsp
5676,chrysophlegma humii,/m/02w8wv0
5677,sasia ochracea,/m/02w8x9h
5678,xenicus longipes,/m/02ycr5
5679,pomatorhinus melanurus,/m/06ztthz
5680,urotriorchis macrourus,/m/072q7p
5681,myadestes palmeri,/m/081yt3
5682,myiozetetes granadensis,/m/0b90kj
5683,turnix tanki,/m/0bbrr6
5684,pericrocotus erythropygius,/m/0c8hbf
5685,caryothraustes poliogaster,/m/0cspr8
5686,zosterops chloronothos,/m/0d730s
5687,arborophila mandellii,/m/0dtt2c
5688,cryptospiza salvadorii,/m/02806z0
5689,nothura minor,/m/02ptdp3
5690,campylopterus pampa,/m/02vtrck
5691,phaethornis ruber,/m/02vtv0t
5692,peliperdix albogularis,/m/02vv30_
5693,accipiter rufiventris,/m/02w4jr8
5694,spilornis klossi,/m/02w4kqk
5695,centropus cupreicaudus,/m/02w4tvg
5696,rhinortha chlorophaea,/m/02w4wh1
5697,pterodroma leucoptera,/m/02w4y73
5698,puffinus huttoni,/m/02w4yb6
5699,chlorocichla flaviventris,/m/02w51wg
5700,bubo vosseleri,/m/02w541_
5701,megascops petersoni,/m/02w54xl
5702,ammodramus aurifrons,/m/02w5p63
5703,campylorhamphus trochilirostris,/m/02w5zjh
5704,dicaeum melanoxanthum,/m/02w6f7v
5705,malacocincla malaccensis,/m/02w7188
5706,prunella himalayana,/m/02w7x1t
5707,tangara palmeri,/m/02w8fyh
5708,tarsiger indicus,/m/02w8g8v
5709,thraupis cyanocephala,/m/02w8hr8
5710,capito aurovirens,/m/02w8svg
5711,thinocorus orbignyianus,/m/02w9bnh
5712,accipiter toussenelii,/m/03cflg_
5713,columba versicolor,/m/05jsvs
5714,chlorostilbon maugaeus,/m/0703r_
5715,indicator xanthonotus,/m/094dbc
5716,clamator levaillantii,/m/09x9xf
5717,pyrrhula cineracea,/m/0br_d9c
5718,picus sharpei,/m/0bwhk_7
5719,prioniturus luconensis,/m/0c_hj_
5720,pachysylvia decurtata,/m/0cs2qh
5721,parotia wahnesi,/m/0dgm2f
5722,cercomacroides tyrannina,/m/0fs2w0
5723,lugensa brevirostris,/m/0fwxzs
5724,synthliboramphus craveri,/m/0gq_5d
5725,accipiter francesiae,/m/025zf4c
5726,ficedula subrubra,/m/02_9_d
5727,lalage leucomela,/m/02bnld
5728,psittacella brehmii,/m/02rp34m
5729,saltator striatipectus,/m/02vtw8b
5730,dactylortyx thoracicus,/m/02vv2x5
5731,pterodroma externa,/m/02w4y6f
5732,vini stepheni,/m/02w513t
5733,spizixos canifrons,/m/02w53k8
5734,glaucidium sanchezi,/m/02w54gf
5735,ducula mindorensis,/m/02w5c8n
5736,petrophassa albipennis,/m/02w5d_m
5737,amaurornis moluccana,/m/02w5kzf
5738,laterallus melanophaius,/m/02w5lvz
5739,chlorochrysa calliparaea,/m/02w62rz
5740,colluricincla megarhyncha,/m/02w65rj
5741,dendrocolaptes platyrostris,/m/02w6dqn
5742,cercotrichas quadrivirgata,/m/02w6jxr
5743,grantiella picta,/m/02w6rm3
5744,histurgops ruficaudus,/m/02w6thq
5745,lepidocolaptes angustirostris,/m/02w6yrj
5746,minla ignotincta,/m/02w74zj
5747,parus melanolophus,/m/02w7mwt
5748,xolmis cinereus,/m/02w8q01
5749,mesopicos griseocephalus,/m/02w8w1z
5750,syrrhaptes tibetanus,/m/03xdq1
5751,porzana palmeri,/m/04d4fj
5752,phaethornis yaruqui,/m/05h3qg
5753,coccycua minuta,/m/06k6bm
5754,ducula galeata,/m/08pwrn
5755,tinamotis pentlandii,/m/0bx39g
5756,vanellus melanopterus,/m/0by9mq
5757,patagioenas nigrirostris,/m/0c1yjd
5758,myiornis ecaudatus,/m/0gyjq8
5759,aphelocoma ultramarina,/m/0h3wv3w
5760,lonchura leucogastra,/m/0284dtv
5761,cyanolimnas cerverai,/m/0284fnn
5762,dicrurus ludwigii,/m/02cl8c
5763,apalis thoracica,/m/02q7vm2
5764,megalaima faiostricta,/m/02vn8vv
5765,oreotrochilus leucopleurus,/m/02vttv8
5766,pternistis adspersus,/m/02vv2zy
5767,odontophorus gujanensis,/m/02vv3s0
5768,phylloscopus armandii,/m/02vv6dl
5769,loriculus exilis,/m/02w4_89
5770,accipiter albogularis,/m/02w4jb6
5771,amazona kawalli,/m/02w4yh6
5772,alectroenas madagascariensis,/m/02w5bbt
5773,ptilinopus marchei,/m/02w5fnl
5774,aethopyga eximia,/m/02w5n85
5775,sugomel nigrum,/m/02w5_qn
5776,certhionyx variegatus,/m/02w5_sc
5777,cotinga ridgwayi,/m/02w68n0
5778,diglossa humeralis,/m/02w6f_k
5779,myzomela erythrocephala,/m/02w7bqg
5780,ploceus bojeri,/m/02w7t05
5781,pseudoseisura lophotes,/m/02w7xr3
5782,rhodinocichla rosea,/m/02w82ks
5783,thraupis cyanoptera,/m/02w8hrm
5784,zoothera heinei,/m/02w8qnp
5785,tricholaema diademata,/m/02w8xls
5786,tauraco schuetti,/m/047ch9
5787,synthliboramphus hypoleucus,/m/076yvq
5788,cacicus uropygialis,/m/0bzzt9
5789,chlorospingus pileatus,/m/0db4j9
5790,palaeeudyptes antarcticus,/m/0fbrw1
5791,eriocnemis godini,/m/0fh6vr
5792,gallicolumba xanthonura,/m/0278nn4
5793,estrilda paludicola,/m/02818fx
5794,erythrura viridifacies,/m/0281gfd
5795,indicator archipelagicus,/m/0282x5n
5796,geokichla spiloptera,/m/02p5wf
5797,cisticola fulvicapilla,/m/02r294z
5798,paroreomyza montana,/m/02vt9m3
5799,campylopterus rufus,/m/02vtrhp
5800,chalcostigma stanleyi,/m/02vtrq6
5801,saltator maxillosus,/m/02vtw68
5802,pauxi unicornis,/m/02vv3z6
5803,hapalopsittaca amazonina,/m/02w4_2p
5804,caprimulgus climacurus,/m/02w4rrf
5805,micrastur mirandollei,/m/02w4x3p
5806,oceanodroma tristrami,/m/02w4xmh
5807,pachyptila belcheri,/m/02w4y1l
5808,geotrygon caniceps,/m/02w5cyb
5809,actenoides hombroni,/m/02w5gpw
5810,lissotis hartlaubii,/m/02w5ldw
5811,agriornis montanus,/m/02w5nlj
5812,anthus correndera,/m/02w5q84
5813,bradornis mariquensis,/m/02w5xx6
5814,bradornis microrhynchus,/m/02w5xxk
5815,coryphospingus pileatus,/m/02w684k
5816,cracticus quoyi,/m/02w68rg
5817,eurylaimus steerii,/m/02w6kw1
5818,latoucheornis siemsseni,/m/02w6ynf
5819,oryzoborus nuttingi,/m/02w7l07
5820,cyanistes flavipectus,/m/02w7mq9
5821,myiothlypis rivularis,/m/02w7p3q
